Time(s),CH1V,CH2V
-5.720000e-03,2.634667e-01,8.202667e-01
-5.700000e-03,2.373333e-01,8.202667e-01
-5.680000e-03,2.461333e-01,7.778667e-01
-5.660000e-03,2.461333e-01,7.637333e-01
-5.640000e-03,2.242667e-01,7.448000e-01
-5.620000e-03,2.461333e-01,7.306667e-01
-5.600000e-03,2.546667e-01,7.024000e-01
-5.580000e-03,2.288000e-01,7.261333e-01
-5.560000e-03,2.589333e-01,6.930667e-01
-5.540000e-03,2.634667e-01,6.834667e-01
-5.520000e-03,2.461333e-01,6.789333e-01
-5.500000e-03,2.416000e-01,6.693333e-01
-5.480000e-03,2.330667e-01,6.458667e-01
-5.460000e-03,2.589333e-01,6.128000e-01
-5.440000e-03,2.373333e-01,6.224000e-01
-5.420000e-03,2.461333e-01,6.080000e-01
-5.400000e-03,2.461333e-01,6.080000e-01
-5.380000e-03,2.330667e-01,6.080000e-01
-5.360000e-03,2.589333e-01,5.986667e-01
-5.340000e-03,2.546667e-01,5.845333e-01
-5.320000e-03,2.373333e-01,5.704000e-01
-5.300000e-03,2.288000e-01,5.562667e-01
-5.280000e-03,2.504000e-01,5.562667e-01
-5.260000e-03,2.373333e-01,5.373333e-01
-5.240000e-03,2.504000e-01,5.232000e-01
-5.220000e-03,2.416000e-01,5.184000e-01
-5.200000e-03,2.589333e-01,5.042667e-01
-5.180000e-03,2.330667e-01,5.184000e-01
-5.160000e-03,2.330667e-01,5.280000e-01
-5.140000e-03,2.461333e-01,5.232000e-01
-5.120000e-03,2.330667e-01,5.042667e-01
-5.100000e-03,2.504000e-01,4.901333e-01
-5.080000e-03,2.242667e-01,4.997333e-01
-5.060000e-03,2.589333e-01,4.808000e-01
-5.040000e-03,2.416000e-01,4.760000e-01
-5.020000e-03,2.416000e-01,4.856000e-01
-5.000000e-03,2.330667e-01,4.714667e-01
-4.980000e-03,2.504000e-01,4.808000e-01
-4.960000e-03,2.373333e-01,4.808000e-01
-4.940000e-03,2.546667e-01,4.666667e-01
